NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
SLC5A10	null	SLC5A10	solute carrier family 5 (sodium/glucose cotransporter), member 10	0.101949945
KIAA1922	null	KIAA1922	-	0.101864934
TMIE	null	TMIE	transmembrane inner ear	0.10181116
CELP	null	CELP	carboxyl ester lipase pseudogene	0.101649106
C20ORF144	null	C20ORF144	chromosome 20 open reading frame 144	0.101604015
HIST1H4F	null	HIST1H4F	histone cluster 1, H4f	0.10153544
WDR36	null	WDR36	WD repeat domain 36	0.10153502
ZNF551	null	ZNF551	zinc finger protein 551	0.10144208
ATOH7	null	ATOH7	atonal homolog 7 (Drosophila)	0.10143518
DSC1	null	DSC1	desmocollin 1	0.10138688
C19ORF15	null	C19ORF15	chromosome 19 open reading frame 15	0.10138614
SLC6A20	null	SLC6A20	solute carrier family 6 (proline IMINO transporter), member 20	0.10135486
FLJ40759	null	FLJ40759	-	0.10134282
SLC8A3	null	SLC8A3	solute carrier family 8 (sodium-calcium exchanger), member 3	0.10133456
UBE2G1	null	UBE2G1	ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, yeast)	0.1012971
KRT72	null	KRT72	keratin 72	0.10120515
DNAH3	null	DNAH3	dynein, axonemal, heavy chain 3	0.10109344
GCC2	null	GCC2	GRIP and coiled-coil domain containing 2	0.100829326
RHOQ	null	RHOQ	ras homolog gene family, member Q	0.10081729
RNASE11	null	RNASE11	ribonuclease, RNase A family, 11 (non-active)	0.10080822
CYB561D2	null	CYB561D2	cytochrome b-561 domain containing 2	0.100757174
DUSP8	null	DUSP8	dual specificity phosphatase 8	0.10071179
SAC	null	SAC	-	0.10070486
LOC144742	null	LOC144742	-	0.100600176
KIAA0082	null	KIAA0082	KIAA0082	0.10057862
REPIN1	null	REPIN1	replication initiator 1	0.10055025
OR1J2	null	OR1J2	olfactory receptor, family 1, subfamily J, member 2	0.100530915
MYL7	null	MYL7	myosin, light chain 7, regulatory	0.10044483
KIAA1856	null	KIAA1856	-	0.10033849
MGC10955	null	MGC10955	-	0.1003005
BEYLA	null	BEYLA	-	0.10024378
DNAJC5B	null	DNAJC5B	DnaJ (Hsp40) homolog, subfamily C, member 5 beta	0.100227445
C15ORF34	null	C15ORF34	chromosome 15 open reading frame 34	0.10016826
ARC	null	ARC	activity-regulated cytoskeleton-associated protein	0.10014822
OR6A2	null	OR6A2	olfactory receptor, family 6, subfamily A, member 2	0.10007727
CHRNA10	null	CHRNA10	cholinergic receptor, nicotinic, alpha 10	0.09996226
POMC	null	POMC	proopiomelanocortin (adrenocorticotropin/ beta-lipotropin/ alpha-melanocyte stimulating hormone/ beta-melanocyte stimulating hormone/ beta-endorphin)	0.09989565
ULK4	null	ULK4	unc-51-like kinase 4 (C. elegans)	0.099836625
SNX6	null	SNX6	sorting nexin 6	0.099712655
KRT24	null	KRT24	keratin 24	0.099440046
ARHGEF19	null	ARHGEF19	Rho guanine nucleotide exchange factor (GEF) 19	0.09943705
NMUR1	null	NMUR1	neuromedin U receptor 1	0.099409305
SOX14	null	SOX14	SRY (sex determining region Y)-box 14	0.099394396
FLJ23588	null	FLJ23588	-	0.09935071
LOC284798	null	LOC284798	-	0.09920116
VAMP2	null	VAMP2	vesicle-associated membrane protein 2 (synaptobrevin 2)	0.09916707
SFRS2B	null	SFRS2B	splicing factor, arginine/serine-rich 2B	0.09915691
TMUB1	null	TMUB1	transmembrane and ubiquitin-like domain containing 1	0.09913326
NEUROG3	null	NEUROG3	neurogenin 3	0.099110134
RPL7 /// LOC653702 /	null	null	null	0.098984465
SIRT5	null	SIRT5	sirtuin (silent mating type information regulation 2 homolog) 5 (S. cerevisiae)	0.09896086
SMR3B	null	SMR3B	submaxillary gland androgen regulated protein 3 homolog B (mouse)	0.09890911
TFDP2	null	TFDP2	transcription factor Dp-2 (E2F dimerization partner 2)	0.09889328
PAGE1	null	PAGE1	P antigen family, member 1 (prostate associated)	0.098747894
LOC255177	null	LOC255177	-	0.098704495
SOX12	null	SOX12	SRY (sex determining region Y)-box 12	0.098661415
C3ORF25	null	C3ORF25	chromosome 3 open reading frame 25	0.09848192
LRFN2	null	LRFN2	leucine rich repeat and fibronectin type III domain containing 2	0.09836565
RSHL1	null	RSHL1	radial spokehead-like 1	0.098309755
SBEM	null	SBEM	-	0.098223865
PSMA2	null	PSMA2	proteasome (prosome, macropain) subunit, alpha type, 2	0.09815205
LRTM2	null	LRTM2	leucine-rich repeats and transmembrane domains 2	0.098108664
MRGPRX2	null	MRGPRX2	MAS-related GPR, member X2	0.098104365
GGTL4	null	GGTL4	gamma-glutamyltransferase-like 4	0.097999565
MPL	null	MPL	myeloproliferative leukemia virus oncogene	0.09799108
CARHSP1	null	CARHSP1	calcium regulated heat stable protein 1, 24kDa	0.09780697
VPS13B	null	VPS13B	vacuolar protein sorting 13B (yeast)	0.09763192
C7ORF44	null	C7ORF44	chromosome 7 open reading frame 44	0.097476065
SLC28A2	null	SLC28A2	solute carrier family 28 (sodium-coupled nucleoside transporter), member 2	0.09747558
CALR3	null	CALR3	calreticulin 3	0.09745068
C14ORF178	null	C14ORF178	chromosome 14 open reading frame 178	0.09739629
CLSPN	null	CLSPN	claspin homolog (Xenopus laevis)	0.09732583
KIAA1143 /// LOC6442	null	null	null	0.09717322
FLJ43080	null	FLJ43080	-	0.09707264
VSIG9	null	VSIG9	V-set and immunoglobulin domain containing 9	0.09696592
MAP4K1	null	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1	0.096951775
SLC6A5	null	SLC6A5	solute carrier family 6 (neurotransmitter transporter, glycine), member 5	0.09694015
GRK6	null	GRK6	G protein-coupled receptor kinase 6	0.09685993
LOC283887	null	LOC283887	-	0.096766844
LOC613212	null	null	null	0.096729815
ADAM30	null	ADAM30	ADAM metallopeptidase domain 30	0.096715584
LOC401068	null	LOC401068	-	0.09667675
INE1	null	INE1	inactivation escape 1	0.09664191
SEC61A1	null	SEC61A1	Sec61 alpha 1 subunit (S. cerevisiae)	0.09663105
WNT8A	null	WNT8A	wingless-type MMTV integration site family, member 8A	0.09661357
LOC283483	null	LOC283483	-	0.096515186
CABP2	null	CABP2	calcium binding protein 2	0.096462734
LRRC45	null	LRRC45	leucine rich repeat containing 45	0.09644455
LOC340239	null	LOC340239	-	0.09643634
SATL1	null	SATL1	spermidine/spermine N1-acetyl transferase-like 1	0.0964124
CRLS1	null	CRLS1	cardiolipin synthase 1	0.096399784
NUDT9	null	NUDT9	nudix (nucleoside diphosphate linked moiety X)-type motif 9	0.09634584
GALNT1	null	GALNT1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1)	0.09621899
ZBTB39	null	ZBTB39	zinc finger and BTB domain containing 39	0.09621678
ATCAY	null	ATCAY	ataxia, cerebellar, Cayman type (caytaxin)	0.09603243
SH3BP1	null	SH3BP1	SH3-domain binding protein 1	0.09563169
TCEB1	null	TCEB1	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)	0.095556535
PAX4	null	PAX4	paired box gene 4	0.09553691
SLC31A1	null	SLC31A1	solute carrier family 31 (copper transporters), member 1	0.095457494
HUMBINDC	null	HUMBINDC	-	0.09544164
PCGEM1	null	PCGEM1	-	0.095357
TMEM14A	null	TMEM14A	transmembrane protein 14A	0.0952504
HSD17B1	null	HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	0.09523227
LOC283079	null	LOC283079	-	0.09514003
C3ORF66	null	C3ORF66	chromosome 3 open reading frame 66	0.09494594
MRPL51	null	MRPL51	mitochondrial ribosomal protein L51	0.09489116
EHD4	null	EHD4	EH-domain containing 4	0.09483002
GIF	null	GIF	gastric intrinsic factor (vitamin B synthesis)	0.094793305
LOC158381	null	LOC158381	-	0.09461312
PON1	null	PON1	paraoxonase 1	0.094427556
FAM91A2 /// LOC64464	null	null	null	0.094250396
PDK2	null	PDK2	pyruvate dehydrogenase kinase, isozyme 2	0.09424183
HBM	null	HBM	hemoglobin, mu	0.09411557
PERQ1	null	PERQ1	PERQ amino acid rich, with GYF domain 1	0.093967475
STT3B	null	STT3B	STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)	0.09374146
GGH	null	GGH	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)	0.09347494
AKAP5	null	AKAP5	A kinase (PRKA) anchor protein 5	0.09343973
C9ORF85	null	C9ORF85	chromosome 9 open reading frame 85	0.09343654
TBCC	null	TBCC	tubulin-specific chaperone c	0.09341917
GALNT9	null	GALNT9	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9 (GalNAc-T9)	0.09340384
KIF6	null	KIF6	kinesin family member 6	0.09337596
XCR1	null	XCR1	chemokine (C motif) receptor 1	0.093371175
HIST1H4C	null	HIST1H4C	histone cluster 1, H4c	0.09317997
LGALS14	null	LGALS14	lectin, galactoside-binding, soluble, 14	0.09316012
GADD45B	null	GADD45B	growth arrest and DNA-damage-inducible, beta	0.09315908
HBZ	null	HBZ	hemoglobin, zeta	0.09311259
PSMD5	null	PSMD5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5	0.09307578
OTX2	null	OTX2	orthodenticle homolog 2 (Drosophila)	0.09297949
GNAZ	null	GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	0.09293728
C8ORF14	null	C8ORF14	chromosome 8 open reading frame 14	0.09280876
LAPTM4A	null	LAPTM4A	lysosomal-associated protein transmembrane 4 alpha	0.092785425
USH2A	null	USH2A	Usher syndrome 2A (autosomal recessive, mild)	0.09275289
CD300LF	null	CD300LF	CD300 molecule-like family member f	0.0927467
SLC7A10	null	SLC7A10	solute carrier family 7, (neutral amino acid transporter, y+ system) member 10	0.092694156
HMGN3	null	HMGN3	high mobility group nucleosomal binding domain 3	0.09256682
WNT10B	null	WNT10B	wingless-type MMTV integration site family, member 10B	0.09254504
CCDC37	null	CCDC37	coiled-coil domain containing 37	0.09254405
FOXL1	null	FOXL1	forkhead box L1	0.092441894
ATP6V1G1	null	ATP6V1G1	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G1	0.09228307
OMP	null	OMP	olfactory marker protein	0.09223285
GKN1	null	GKN1	gastrokine 1	0.092231885
VPS37D	null	VPS37D	vacuolar protein sorting 37 homolog D (S. cerevisiae)	0.0922258
COPZ1	null	COPZ1	coatomer protein complex, subunit zeta 1	0.09214792
BICD1	null	BICD1	bicaudal D homolog 1 (Drosophila)	0.092105746
ZNF211	null	ZNF211	zinc finger protein 211	0.092076205
HEBP1	null	HEBP1	heme binding protein 1	0.09186074
NFKBIL2	null	NFKBIL2	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 2	0.09184553
VPS52	null	VPS52	vacuolar protein sorting 52 (S. cerevisiae)	0.09168841
ZNF561	null	ZNF561	zinc finger protein 561	0.09162137
OR10D1P	null	OR10D1P	olfactory receptor, family 10, subfamily D, member 1 pseudogene	0.09160446
SPRR2B	null	SPRR2B	small proline-rich protein 2B	0.091588475
SNAPAP	null	SNAPAP	SNAP-associated protein	0.09147438
GNAT2	null	GNAT2	guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2	0.09144987
PHOSPHO2	null	PHOSPHO2	phosphatase, orphan 2	0.091171466
WDR64	null	WDR64	WD repeat domain 64	0.091127135
SLC6A3	null	SLC6A3	solute carrier family 6 (neurotransmitter transporter, dopamine), member 3	0.09111813
C1ORF167	null	C1ORF167	chromosome 1 open reading frame 167	0.09110204
RANBP5	null	RANBP5	RAN binding protein 5	0.09109673
LOC439913	null	null	null	0.09106946
TNFRSF11A	null	TNFRSF11A	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	0.0910005
SPATA5L1	null	SPATA5L1	spermatogenesis associated 5-like 1	0.09085412
SLC45A2	null	SLC45A2	solute carrier family 45, member 2	0.09076248
AP3S1	null	AP3S1	adaptor-related protein complex 3, sigma 1 subunit	0.09073523
VSIG1	null	VSIG1	V-set and immunoglobulin domain containing 1	0.09061857
ZNF317	null	ZNF317	zinc finger protein 317	0.09055296
BIN2	null	BIN2	bridging integrator 2	0.090513974
LOC399746 /// LOC440	null	null	null	0.0904715
HIST1H2BM	null	HIST1H2BM	histone cluster 1, H2bm	0.090415224
ZNF580	null	ZNF580	zinc finger protein 580	0.090406984
UBXD2	null	UBXD2	UBX domain containing 2	0.090278946
TRMU	null	TRMU	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	0.09020032
SF3B1	null	SF3B1	splicing factor 3b, subunit 1, 155kDa	0.09011834
OR7A10	null	OR7A10	olfactory receptor, family 7, subfamily A, member 10	0.09009607
NBEAL2	null	NBEAL2	neurobeachin-like 2	0.089904115
CHMP6	null	CHMP6	chromatin modifying protein 6	0.089834206
C1ORF46	null	C1ORF46	chromosome 1 open reading frame 46	0.08977438
RHBG	null	RHBG	Rh family, B glycoprotein	0.08976278
FSHB	null	FSHB	follicle stimulating hormone, beta polypeptide	0.0896745
PAIP1	null	PAIP1	poly(A) binding protein interacting protein 1	0.08955032
REGL	null	REGL	regenerating islet-derived-like, pancreatic stone protein-like, pancreatic thread protein-like (rat)	0.08952607
IGKV1D-13 /// LOC649	null	null	null	0.08950766
LOC283867	null	LOC283867	-	0.08950551
CXORF23	null	CXORF23	chromosome X open reading frame 23	0.08929756
P4HB	null	P4HB	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide	0.08920594
LOC388503 /// LOC653	null	null	null	0.08917026
OR5K1	null	OR5K1	olfactory receptor, family 5, subfamily K, member 1	0.08910552
GPR174	null	GPR174	G protein-coupled receptor 174	0.089060195
GRM1	null	GRM1	glutamate receptor, metabotropic 1	0.088930905
FLJ45055	null	FLJ45055	-	0.08892988
PRDM12	null	PRDM12	PR domain containing 12	0.088741094
ZBTB34	null	ZBTB34	zinc finger and BTB domain containing 34	0.08855317
C10ORF64	null	C10ORF64	chromosome 10 open reading frame 64	0.08836035
LOC152024	null	LOC152024	-	0.08831747
MAT2B	null	MAT2B	methionine adenosyltransferase II, beta	0.088281676
LOC161635	null	LOC161635	-	0.08820289
LOC374890	null	LOC374890	-	0.088191636
GMFG	null	GMFG	glia maturation factor, gamma	0.088079244
LOC554175	null	LOC554175	-	0.08791949
MEOX2	null	MEOX2	mesenchyme homeobox 2	0.087810755
SFRS8	null	SFRS8	splicing factor, arginine/serine-rich 8 (suppressor-of-white-apricot homolog, Drosophila)	0.08769968
TWSG1	null	TWSG1	twisted gastrulation homolog 1 (Drosophila)	0.08757832
GUCY2D	null	GUCY2D	guanylate cyclase 2D, membrane (retina-specific)	0.087541796
TSHZ3	null	TSHZ3	teashirt family zinc finger 3	0.087528385
C8ORF16	null	C8ORF16	chromosome 8 open reading frame 16	0.08736677
DSCR10	null	DSCR10	Down syndrome critical region gene 10	0.087329164
LOC646778	null	LOC646778	-	0.08732251
OR2W1	null	OR2W1	olfactory receptor, family 2, subfamily W, member 1	0.08727456
CSMD3	null	CSMD3	CUB and Sushi multiple domains 3	0.08721608
FSCN2	null	FSCN2	fascin homolog 2, actin-bundling protein, retinal (Strongylocentrotus purpuratus)	0.08716154
SPRN	null	SPRN	shadow of prion protein homolog (zebrafish)	0.0871129
SYN1	null	SYN1	synapsin I	0.08698274
ASB15	null	ASB15	ankyrin repeat and SOCS box-containing 15	0.08692804
LUC7L2	null	LUC7L2	LUC7-like 2 (S. cerevisiae)	0.086883925
MATR3	null	MATR3	matrin 3	0.08678607
KRT31	null	KRT31	keratin 31	0.08669585
LOC401284	null	LOC401284	-	0.08668406
PPM1L	null	PPM1L	protein phosphatase 1 (formerly 2C)-like	0.08667468
CAPN1	null	CAPN1	calpain 1, (mu/I) large subunit	0.08642327
MGC35154	null	MGC35154	-	0.08641318
RFX4	null	RFX4	regulatory factor X, 4 (influences HLA class II expression)	0.08621446
CD53	null	CD53	CD53 molecule	0.08610792
LILRA4	null	LILRA4	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4	0.086032934
GPR155	null	GPR155	G protein-coupled receptor 155	0.08592813
BMP15	null	BMP15	bone morphogenetic protein 15	0.0855762
C20ORF79	null	C20ORF79	chromosome 20 open reading frame 79	0.08551557
CHIA	null	CHIA	chitinase, acidic	0.08550462
HSPC047	null	null	null	0.08542051
OSM	null	OSM	oncostatin M	0.08540485
NIPSNAP3A	null	NIPSNAP3A	nipsnap homolog 3A (C. elegans)	0.08536242
POLDIP2	null	POLDIP2	polymerase (DNA-directed), delta interacting protein 2	0.08519303
ACAD11	null	ACAD11	acyl-Coenzyme A dehydrogenase family, member 11	0.08517833
JMJD3	null	JMJD3	jumonji domain containing 3	0.08516522
LOC442512	null	null	null	0.08513222
LOC150527	null	LOC150527	-	0.08503638
TSGA13	null	TSGA13	testis specific, 13	0.084964715
LOC126208	null	null	null	0.08482978
SPATA19	null	SPATA19	spermatogenesis associated 19	0.08482814
PRR12	null	PRR12	proline rich 12	0.08482619
NHSL1	null	NHSL1	NHS-like 1	0.084733084
AIFL	null	AIFL	-	0.084726535
ZFP2	null	ZFP2	zinc finger protein 2 homolog (mouse)	0.084700614
SOAT2	null	SOAT2	sterol O-acyltransferase 2	0.08466392
GABRB1	null	GABRB1	gamma-aminobutyric acid (GABA) A receptor, beta 1	0.08455369
PRKDC	null	PRKDC	protein kinase, DNA-activated, catalytic polypeptide	0.084509626
TBL2	null	TBL2	transducin (beta)-like 2	0.084354535
OR51E2	null	OR51E2	olfactory receptor, family 51, subfamily E, member 2	0.08433857
C9ORF91	null	C9ORF91	chromosome 9 open reading frame 91	0.0841458
KIAA1843	null	KIAA1843	-	0.084128395
LOC283514	null	LOC283514	-	0.08411704
PNMA2	null	PNMA2	paraneoplastic antigen MA2	0.08406823
GNL3	null	GNL3	guanine nucleotide binding protein-like 3 (nucleolar)	0.08383219
RPL7 /// LOC389305 /	null	null	null	0.083773226
CRYZ	null	CRYZ	crystallin, zeta (quinone reductase)	0.08369019
AZU1	null	AZU1	azurocidin 1 (cationic antimicrobial protein 37)	0.08365056
MPP2	null	MPP2	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)	0.08353853
GPR113	null	GPR113	G protein-coupled receptor 113	0.08315449
TMEM150	null	TMEM150	transmembrane protein 150	0.08298938
D21S2089E	null	D21S2089E	-	0.082949355
FLII /// LLGL1	null	null	null	0.08285178
MAPKAPK2	null	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2	0.082843445
FBXW5	null	FBXW5	F-box and WD-40 domain protein 5	0.08275616
LOC402643	null	LOC402643	-	0.082734264
AVP	null	AVP	arginine vasopressin (neurophysin II, antidiuretic hormone, diabetes insipidus, neurohypophyseal)	0.082558036
LGALS3	null	LGALS3	lectin, galactoside-binding, soluble, 3 (galectin 3)	0.08243514
SIGLEC9	null	SIGLEC9	sialic acid binding Ig-like lectin 9	0.08238274
RPS24	null	RPS24	ribosomal protein S24	0.08230344
ATN1	null	ATN1	atrophin 1	0.08220015
JMJD2C	null	JMJD2C	jumonji domain containing 2C	0.082191624
TUBB2A /// TUBB2B	null	null	null	0.08210987
HAS1	null	HAS1	hyaluronan synthase 1	0.082106955
NHLH2	null	NHLH2	nescient helix loop helix 2	0.081999525
OR10H3	null	OR10H3	olfactory receptor, family 10, subfamily H, member 3	0.0819962
VKORC1	null	VKORC1	vitamin K epoxide reductase complex, subunit 1	0.08192845
RAB40B	null	RAB40B	RAB40B, member RAS oncogene family	0.08189835
KIAA1600	null	KIAA1600	KIAA1600	0.08179896
LOC401220 /// LOC401	null	null	null	0.08172601
SH3D19	null	SH3D19	-	0.081497826
HAB1	null	HAB1	-	0.08141063
CCL19	null	CCL19	chemokine (C-C motif) ligand 19	0.08139707
CAPZA1	null	CAPZA1	capping protein (actin filament) muscle Z-line, alpha 1	0.08120486
FLJ22531	null	FLJ22531	-	0.081200555
NFYC	null	NFYC	nuclear transcription factor Y, gamma	0.08105809
KCNAB3	null	KCNAB3	potassium voltage-gated channel, shaker-related subfamily, beta member 3	0.08083649
NFATC1	null	NFATC1	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1	0.08082355
IGL@	null	IGL@	immunoglobulin lambda locus	0.08082074
TTC4 /// C1ORF175	null	null	null	0.08069648
CBX8	null	CBX8	chromobox homolog 8 (Pc class homolog, Drosophila)	0.08054473
DMPK	null	DMPK	dystrophia myotonica-protein kinase	0.08039093
LOC283674	null	LOC283674	-	0.08037565
RND1	null	RND1	Rho family GTPase 1	0.080312975
LOC652235	null	null	null	0.08027742
CTRB2	null	CTRB2	chymotrypsinogen B2	0.0802444
CLASP1	null	CLASP1	cytoplasmic linker associated protein 1	0.0802093
RORA	null	RORA	RAR-related orphan receptor A	0.08010018
NBPF11 /// NBPF9 ///	null	null	null	0.0800355
ELSPBP1	null	ELSPBP1	epididymal sperm binding protein 1	0.08002218
GATA2	null	GATA2	GATA binding protein 2	0.08000156
RPL3	null	RPL3	ribosomal protein L3	0.07986648
CYP2D6	null	CYP2D6	cytochrome P450, family 2, subfamily D, polypeptide 6	0.07980239
LOC648859	null	LOC648859	-	0.079794034
RTN4IP1	null	RTN4IP1	reticulon 4 interacting protein 1	0.079637885
KIAA1920	null	KIAA1920	-	0.07932422
SEZ6L	null	SEZ6L	seizure related 6 homolog (mouse)-like	0.079267636
HMGCS1	null	HMGCS1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble)	0.07925476
SLAMF8	null	SLAMF8	SLAM family member 8	0.07878293
FBXW7	null	FBXW7	F-box and WD-40 domain protein 7 (archipelago homolog, Drosophila)	0.07874999
CDRT1	null	CDRT1	CMT1A duplicated region transcript 1	0.07874821
OR1G1	null	OR1G1	olfactory receptor, family 1, subfamily G, member 1	0.07873043
WIPI2	null	WIPI2	WD repeat domain, phosphoinositide interacting 2	0.07865104
SURF4	null	SURF4	surfeit 4	0.07856905
HAAO	null	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	0.0785587
WHDC1 /// WHDC1L1 //	null	null	null	0.078532726
LOC284889	null	LOC284889	-	0.07849294
FGL1	null	FGL1	fibrinogen-like 1	0.07847655
AXUD1	null	AXUD1	AXIN1 up-regulated 1	0.07847615
HLA-DQB2	null	HLA-DQB2	major histocompatibility complex, class II, DQ beta 2	0.07845557
FTL	null	FTL	ferritin, light polypeptide	0.078263484
FKBP6	null	FKBP6	FK506 binding protein 6, 36kDa	0.07825467
KIAA0841	null	KIAA0841	KIAA0841	0.07825322
LOC285144	null	LOC285144	-	0.07821163
RABL4	null	RABL4	RAB, member of RAS oncogene family-like 4	0.0782021
