NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
LOC91661	null	null	null	-0.46660793
OAS1	null	OAS1	2',5'-oligoadenylate synthetase 1, 40/46kDa	-0.46663922
LOC90342	null	LOC90342	-	-0.4667692
LOC646576	null	LOC646576	-	-0.4667954
SCUBE1	null	SCUBE1	signal peptide, CUB domain, EGF-like 1	-0.46685913
LILRA1	null	LILRA1	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1	-0.4670156
PKD1L2	null	PKD1L2	polycystic kidney disease 1-like 2	-0.46714652
C4ORF23	null	C4ORF23	chromosome 4 open reading frame 23	-0.467303
C1ORF172	null	C1ORF172	chromosome 1 open reading frame 172	-0.46737537
PSMD5	null	PSMD5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5	-0.46739337
NDUFS8	null	NDUFS8	NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)	-0.46744102
LOC647381	null	null	null	-0.4675016
RGS6	null	RGS6	regulator of G-protein signalling 6	-0.46754074
LILRA4	null	LILRA4	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4	-0.46757993
C1ORF180	null	C1ORF180	chromosome 1 open reading frame 180	-0.4676449
ZC3H11A	null	ZC3H11A	zinc finger CCCH-type containing 11A	-0.467939
C8ORF61	null	C8ORF61	chromosome 8 open reading frame 61	-0.46823904
CENPP	null	CENPP	centromere protein P	-0.46836543
LOC196463	null	LOC196463	-	-0.4685748
ZNF409	null	ZNF409	zinc finger protein 409	-0.46857503
GRM1	null	GRM1	glutamate receptor, metabotropic 1	-0.46877548
NAP1L1	null	NAP1L1	nucleosome assembly protein 1-like 1	-0.46892828
BCAT2	null	BCAT2	branched chain aminotransferase 2, mitochondrial	-0.4689437
FLJ32214	null	FLJ32214	-	-0.46904787
CCL16	null	CCL16	chemokine (C-C motif) ligand 16	-0.46907467
LOC642705	null	null	null	-0.46921703
MSI1	null	MSI1	musashi homolog 1 (Drosophila)	-0.4692651
ATP5J2	null	ATP5J2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2	-0.4693459
LOC147804	null	LOC147804	-	-0.46940574
GAB3	null	GAB3	GRB2-associated binding protein 3	-0.46952754
C18ORF15	null	C18ORF15	chromosome 18 open reading frame 15	-0.4695654
LDB2	null	LDB2	LIM domain binding 2	-0.46964288
LOC96610 /// IGL@	null	null	null	-0.46966082
SGCA	null	SGCA	sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)	-0.46990585
WFIKKN2	null	WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2	-0.46998957
SPATA22	null	SPATA22	spermatogenesis associated 22	-0.47008744
FLJ10404	null	FLJ10404	-	-0.47011223
LOC387723 /// LOC651	null	null	null	-0.4702024
DEFB104A	null	DEFB104A	defensin, beta 104A	-0.47023872
WDR20	null	WDR20	WD repeat domain 20	-0.4703198
PODN	null	PODN	podocan	-0.47041884
USP9Y	null	USP9Y	ubiquitin specific peptidase 9, Y-linked (fat facets-like, Drosophila)	-0.47046468
FLJ32742	null	FLJ32742	-	-0.47063875
C9ORF138	null	C9ORF138	chromosome 9 open reading frame 138	-0.4707339
LOC645191	null	LOC645191	-	-0.47075012
MGC13114	null	MGC13114	-	-0.47076982
SLC37A1	null	SLC37A1	solute carrier family 37 (glycerol-3-phosphate transporter), member 1	-0.47080207
COX10	null	COX10	COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)	-0.4708042
CEACAM4	null	CEACAM4	carcinoembryonic antigen-related cell adhesion molecule 4	-0.4708385
DGCR9	null	DGCR9	DiGeorge syndrome critical region gene 9	-0.47098944
GDPD5	null	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	-0.47113624
EIF3S10	null	EIF3S10	eukaryotic translation initiation factor 3, subunit 10 theta, 150/170kDa	-0.47148082
SMCR7	null	SMCR7	Smith-Magenis syndrome chromosome region, candidate 7	-0.47150764
CENTA1	null	CENTA1	centaurin, alpha 1	-0.47153383
LAMC3	null	LAMC3	laminin, gamma 3	-0.471555
FBXL21	null	FBXL21	F-box and leucine-rich repeat protein 21	-0.47160465
ANGPT2	null	ANGPT2	angiopoietin 2	-0.47165832
SNHG7	null	SNHG7	small nucleolar RNA host gene (non-protein coding) 7	-0.47166494
COQ6	null	COQ6	coenzyme Q6 homolog, monooxygenase (S. cerevisiae)	-0.4716705
HDAC10	null	HDAC10	histone deacetylase 10	-0.4718226
DDX11 /// DDX12 ///	null	null	null	-0.4719225
LOC390616	null	LOC390616	-	-0.47200453
MGC16384	null	MGC16384	-	-0.47212154
GRM7	null	GRM7	glutamate receptor, metabotropic 7	-0.47236168
TTTY15	null	TTTY15	testis-specific transcript, Y-linked 15	-0.4725146
ZNF425	null	ZNF425	zinc finger protein 425	-0.47258615
UNQ2541	null	UNQ2541	-	-0.47265592
EDG6	null	EDG6	endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 6	-0.47275096
PIP5K1A	null	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase, type I, alpha	-0.47291785
RP11-327P2.4	null	RP11-327P2.4	-	-0.4729472
OR8G2	null	OR8G2	olfactory receptor, family 8, subfamily G, member 2	-0.4730136
TRIM73 /// TRIM74	null	null	null	-0.47305083
KATNB1	null	KATNB1	katanin p80 (WD repeat containing) subunit B 1	-0.4733279
VAX2	null	VAX2	ventral anterior homeobox 2	-0.47338098
C18ORF16	null	C18ORF16	chromosome 18 open reading frame 16	-0.47338316
PPP1R14D	null	PPP1R14D	protein phosphatase 1, regulatory (inhibitor) subunit 14D	-0.4734363
NT5E	null	NT5E	5'-nucleotidase, ecto (CD73)	-0.4734877
TTTY4 /// TTTY4B ///	null	null	null	-0.47352585
LOC283738	null	LOC283738	-	-0.47360387
RGS5	null	RGS5	regulator of G-protein signalling 5	-0.4737451
RP11-165H20.1	null	RP11-165H20.1	-	-0.47381526
TMEM20	null	TMEM20	transmembrane protein 20	-0.47381726
PPIA	null	PPIA	peptidylprolyl isomerase A (cyclophilin A)	-0.47390965
GPHB5	null	GPHB5	glycoprotein hormone beta 5	-0.4740103
OR7A17	null	OR7A17	olfactory receptor, family 7, subfamily A, member 17	-0.47407296
CYB5R4	null	CYB5R4	cytochrome b5 reductase 4	-0.4741271
PRDX6	null	PRDX6	peroxiredoxin 6	-0.4741934
PADI1	null	PADI1	peptidyl arginine deiminase, type I	-0.474213
ENAM	null	ENAM	enamelin	-0.4743463
HOOK1	null	HOOK1	hook homolog 1 (Drosophila)	-0.47439107
CASQ1	null	CASQ1	calsequestrin 1 (fast-twitch, skeletal muscle)	-0.47445276
MITD1	null	MITD1	MIT, microtubule interacting and transport, domain containing 1	-0.47450545
IDUA	null	IDUA	iduronidase, alpha-L-	-0.47462064
C21ORF9	null	C21ORF9	chromosome 21 open reading frame 9	-0.47479177
C21ORF81	null	C21ORF81	chromosome 21 open reading frame 81	-0.4750024
C1ORF192	null	C1ORF192	chromosome 1 open reading frame 192	-0.47515583
IMMT	null	IMMT	inner membrane protein, mitochondrial (mitofilin)	-0.47524506
KRT77	null	KRT77	keratin 77	-0.47550982
RELN	null	RELN	reelin	-0.47555885
OIT3	null	OIT3	oncoprotein induced transcript 3	-0.47564217
SOX2OT	null	SOX2OT	SOX2 overlapping transcript (non-coding RNA)	-0.47580943
LOC653730	null	null	null	-0.4758548
APOL6	null	APOL6	apolipoprotein L, 6	-0.47588095
PGC	null	PGC	progastricsin (pepsinogen C)	-0.47596803
FBXL14	null	FBXL14	F-box and leucine-rich repeat protein 14	-0.475982
TCF2	null	TCF2	transcription factor 2, hepatic; LF-B3; variant hepatic nuclear factor	-0.47606307
MGC14436	null	MGC14436	-	-0.47616374
LCE2B	null	LCE2B	late cornified envelope 2B	-0.47620043
PSCD4	null	PSCD4	pleckstrin homology, Sec7 and coiled-coil domains 4	-0.4762899
ZNF697	null	ZNF697	zinc finger protein 697	-0.47642925
OR10A3	null	OR10A3	olfactory receptor, family 10, subfamily A, member 3	-0.4765919
CD72	null	CD72	CD72 molecule	-0.4767054
PARP16	null	PARP16	poly (ADP-ribose) polymerase family, member 16	-0.47673362
LNX1	null	LNX1	ligand of numb-protein X 1	-0.4768267
PDE6G	null	PDE6G	phosphodiesterase 6G, cGMP-specific, rod, gamma	-0.47685024
C14ORF156	null	C14ORF156	chromosome 14 open reading frame 156	-0.47689167
ABCG8	null	ABCG8	ATP-binding cassette, sub-family G (WHITE), member 8 (sterolin 2)	-0.47702235
PARD6G	null	PARD6G	par-6 partitioning defective 6 homolog gamma (C. elegans)	-0.4770687
RPL17	null	RPL17	ribosomal protein L17	-0.47708482
ZNF486	null	ZNF486	zinc finger protein 486	-0.47711074
DNM1L	null	DNM1L	dynamin 1-like	-0.4771551
RAX	null	RAX	retina and anterior neural fold homeobox	-0.47718224
AMN	null	AMN	amnionless homolog (mouse)	-0.47738814
MMS19L	null	MMS19L	MMS19-like (MET18 homolog, S. cerevisiae)	-0.477402
PAX2	null	PAX2	paired box gene 2	-0.47754544
TRIM26	null	TRIM26	tripartite motif-containing 26	-0.47756025
PKNOX2	null	PKNOX2	PBX/knotted 1 homeobox 2	-0.47756702
IGKC	null	IGKC	immunoglobulin kappa constant	-0.47763932
GALNTL1	null	GALNTL1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 1	-0.4776437
HSPA4	null	HSPA4	heat shock 70kDa protein 4	-0.47773305
KLHDC4	null	KLHDC4	kelch domain containing 4	-0.4777908
FSCN2	null	FSCN2	fascin homolog 2, actin-bundling protein, retinal (Strongylocentrotus purpuratus)	-0.47805783
LOC153469	null	LOC153469	-	-0.47808647
EIF3S4	null	EIF3S4	eukaryotic translation initiation factor 3, subunit 4 delta, 44kDa	-0.47818244
UBLCP1	null	UBLCP1	ubiquitin-like domain containing CTD phosphatase 1	-0.47839132
LOC646215	null	null	null	-0.47841904
PPM1M	null	PPM1M	protein phosphatase 1M (PP2C domain containing)	-0.4784614
TRIM25	null	TRIM25	tripartite motif-containing 25	-0.47846177
MYLC2PL	null	MYLC2PL	-	-0.47858486
LRP5L	null	LRP5L	low density lipoprotein receptor-related protein 5-like	-0.47864935
MBNL2	null	MBNL2	muscleblind-like 2 (Drosophila)	-0.47865227
MAT2A	null	MAT2A	methionine adenosyltransferase II, alpha	-0.47865382
OR6A2	null	OR6A2	olfactory receptor, family 6, subfamily A, member 2	-0.47866267
PRR14	null	PRR14	proline rich 14	-0.47867385
ANKRD49	null	ANKRD49	ankyrin repeat domain 49	-0.4786744
SLC16A11	null	SLC16A11	solute carrier family 16, member 11 (monocarboxylic acid transporter 11)	-0.47888595
ITPKC	null	ITPKC	inositol 1,4,5-trisphosphate 3-kinase C	-0.47892094
KIR3DL3	null	KIR3DL3	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 3	-0.4791534
SIAH2	null	SIAH2	seven in absentia homolog 2 (Drosophila)	-0.47940987
KCNA3	null	KCNA3	potassium voltage-gated channel, shaker-related subfamily, member 3	-0.4794635
DNAI1	null	DNAI1	dynein, axonemal, intermediate chain 1	-0.47963116
CTSG	null	CTSG	cathepsin G	-0.47963953
UCN3	null	UCN3	urocortin 3 (stresscopin)	-0.47968072
SPATA21	null	SPATA21	spermatogenesis associated 21	-0.47973818
PARK2	null	PARK2	Parkinson disease (autosomal recessive, juvenile) 2, parkin	-0.47987983
GLRA1	null	GLRA1	glycine receptor, alpha 1 (startle disease/hyperekplexia, stiff man syndrome)	-0.47995263
DKFZP762H185	null	DKFZP762H185	-	-0.4800595
LOC440345	null	LOC440345	-	-0.4800635
KIAA1751	null	KIAA1751	KIAA1751	-0.4800653
LOC200383	null	LOC200383	-	-0.4800742
ATP6V0B	null	ATP6V0B	ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b	-0.48013067
LOC127841	null	LOC127841	-	-0.48015597
PCDHGA11	null	PCDHGA11	protocadherin gamma subfamily A, 11	-0.4802274
FLJ45743	null	FLJ45743	-	-0.4802707
RAMP1	null	RAMP1	receptor (calcitonin) activity modifying protein 1	-0.48043442
LRTM1	null	LRTM1	leucine-rich repeats and transmembrane domains 1	-0.4806073
WNK1	null	WNK1	WNK lysine deficient protein kinase 1	-0.48076308
SPSB3	null	SPSB3	splA/ryanodine receptor domain and SOCS box containing 3	-0.48085153
LOC388946	null	LOC388946	-	-0.48090768
C3 /// LOC653879	null	null	null	-0.4811911
REPIN1	null	REPIN1	replication initiator 1	-0.48135486
MGC33407	null	MGC33407	-	-0.4814885
LOC646533	null	null	null	-0.4816391
EDF1	null	EDF1	endothelial differentiation-related factor 1	-0.48166278
HDDC3	null	HDDC3	HD domain containing 3	-0.48177317
HNRPF	null	HNRPF	heterogeneous nuclear ribonucleoprotein F	-0.48193792
KLHL15	null	KLHL15	kelch-like 15 (Drosophila)	-0.48197597
MRAP	null	MRAP	melanocortin 2 receptor accessory protein	-0.48199558
PLEKHN1	null	PLEKHN1	pleckstrin homology domain containing, family N member 1	-0.4821038
BCNP1	null	BCNP1	-	-0.48224968
DNAH9	null	DNAH9	dynein, axonemal, heavy chain 9	-0.4822624
CTNNBL1	null	CTNNBL1	catenin, beta like 1	-0.48237574
RSRC1	null	RSRC1	arginine/serine-rich coiled-coil 1	-0.48242253
MGC16025	null	MGC16025	-	-0.48271725
SPAG11 /// LOC650239	null	null	null	-0.4827633
MTF2	null	MTF2	metal response element binding transcription factor 2	-0.48277032
LOC646676	null	null	null	-0.48279685
POLR2L	null	POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	-0.4830351
DPPA5	null	DPPA5	developmental pluripotency associated 5	-0.4830902
BCDO2	null	BCDO2	beta-carotene dioxygenase 2	-0.48309657
C16ORF78	null	C16ORF78	chromosome 16 open reading frame 78	-0.483183
C15ORF15 /// LOC2842	null	null	null	-0.48327646
CD19	null	CD19	CD19 molecule	-0.48331338
TMEM16B	null	TMEM16B	transmembrane protein 16B	-0.4835131
ZNF536	null	ZNF536	zinc finger protein 536	-0.48354363
HNRPC /// HNRPCL1 //	null	null	null	-0.4836661
HOXB1	null	HOXB1	homeobox B1	-0.48381856
CHRNE	null	CHRNE	cholinergic receptor, nicotinic, epsilon	-0.48391414
NFYA	null	NFYA	nuclear transcription factor Y, alpha	-0.48396504
HEBP1	null	HEBP1	heme binding protein 1	-0.48421434
GYS2	null	GYS2	glycogen synthase 2 (liver)	-0.484278
RNF141	null	RNF141	ring finger protein 141	-0.48429915
PIWIL2	null	PIWIL2	piwi-like 2 (Drosophila)	-0.4843546
AP1S2 /// LOC653653	null	null	null	-0.4844564
ZNF778	null	ZNF778	zinc finger protein 778	-0.48448202
LOC645022	null	null	null	-0.48456484
FAM22A /// FAM22B //	null	null	null	-0.4845724
MGC34821	null	MGC34821	-	-0.48472401
GLTSCR2	null	GLTSCR2	glioma tumor suppressor candidate region gene 2	-0.48479575
LOC339768	null	null	null	-0.4849138
TTC27	null	TTC27	tetratricopeptide repeat domain 27	-0.48498517
SCOTIN	null	SCOTIN	-	-0.48501956
AMELY	null	AMELY	amelogenin, Y-linked	-0.48515996
C17ORF74	null	C17ORF74	chromosome 17 open reading frame 74	-0.4853821
CCDC26	null	CCDC26	coiled-coil domain containing 26	-0.48541117
NSMCE1	null	NSMCE1	non-SMC element 1 homolog (S. cerevisiae)	-0.48544708
NOX3	null	NOX3	NADPH oxidase 3	-0.48548183
SCUBE3	null	SCUBE3	signal peptide, CUB domain, EGF-like 3	-0.4854837
SPTB /// LOC653716	null	null	null	-0.48588556
CLTB	null	CLTB	clathrin, light chain (Lcb)	-0.4859505
SYT11	null	SYT11	synaptotagmin XI	-0.485973
MYBPC2	null	MYBPC2	myosin binding protein C, fast type	-0.48598537
ALS2CR10	null	ALS2CR10	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 10	-0.4860254
TEKT1	null	TEKT1	tektin 1	-0.48603055
C17ORF51	null	C17ORF51	chromosome 17 open reading frame 51	-0.486034
MGC23284	null	MGC23284	-	-0.48614413
ZMYND15	null	ZMYND15	zinc finger, MYND-type containing 15	-0.48617986
TRIM42	null	TRIM42	tripartite motif-containing 42	-0.48623922
MKNK1	null	MKNK1	MAP kinase interacting serine/threonine kinase 1	-0.486242
RP11-218C14.6	null	RP11-218C14.6	-	-0.48625335
TEPP	null	TEPP	-	-0.48636112
LOC641702 /// LOC645	null	null	null	-0.4864881
CRK	null	CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	-0.48662543
FTSJ2	null	FTSJ2	FtsJ homolog 2 (E. coli)	-0.48676777
LOC284296	null	LOC284296	-	-0.48679972
IFNW1	null	IFNW1	interferon, omega 1	-0.4869448
GLI3	null	GLI3	GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome)	-0.48707783
LOC284865	null	LOC284865	-	-0.48733604
CCL18	null	CCL18	chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated)	-0.48750168
C6ORF54	null	C6ORF54	chromosome 6 open reading frame 54	-0.48763525
LOC130576	null	LOC130576	-	-0.4876411
MS4A6E	null	MS4A6E	membrane-spanning 4-domains, subfamily A, member 6E	-0.48778903
LRRC3B	null	LRRC3B	leucine rich repeat containing 3B	-0.48786578
RAD51AP1	null	RAD51AP1	RAD51 associated protein 1	-0.4878759
DHX37 /// LOC653405	null	null	null	-0.48792133
LOC641365	null	LOC641365	-	-0.48794863
KRT12	null	KRT12	keratin 12 (Meesmann corneal dystrophy)	-0.4879676
ATP6V1G2	null	ATP6V1G2	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2	-0.48812768
C22ORF24	null	C22ORF24	chromosome 22 open reading frame 24	-0.48813152
MPPED1	null	MPPED1	metallophosphoesterase domain containing 1	-0.48817578
KIF27	null	KIF27	kinesin family member 27	-0.4882036
LOC340090	null	LOC340090	-	-0.48824665
C4ORF35	null	C4ORF35	chromosome 4 open reading frame 35	-0.48831046
LOC96597	null	LOC96597	-	-0.48847222
C10ORF112	null	C10ORF112	chromosome 10 open reading frame 112	-0.48860532
LOC221442	null	LOC221442	-	-0.48869666
PCTK1	null	PCTK1	PCTAIRE protein kinase 1	-0.48890767
GALNT9	null	GALNT9	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9 (GalNAc-T9)	-0.48907715
SLC12A9	null	SLC12A9	solute carrier family 12 (potassium/chloride transporters), member 9	-0.48909485
OR12D3	null	OR12D3	olfactory receptor, family 12, subfamily D, member 3	-0.48923287
ZNF319	null	ZNF319	zinc finger protein 319	-0.48954913
C4ORF12	null	C4ORF12	chromosome 4 open reading frame 12	-0.489561
SSB	null	SSB	Sjogren syndrome antigen B (autoantigen La)	-0.489667
C7ORF10	null	C7ORF10	chromosome 7 open reading frame 10	-0.4897442
TAAR1	null	TAAR1	trace amine associated receptor 1	-0.48985806
CX36	null	CX36	-	-0.49006853
ELOVL5	null	ELOVL5	ELOVL family member 5, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)	-0.49008477
LOC643201 /// LOC649	null	null	null	-0.49010843
PHKG1	null	PHKG1	phosphorylase kinase, gamma 1 (muscle)	-0.4901086
ARSF	null	ARSF	arylsulfatase F	-0.49026266
C1ORF49	null	C1ORF49	chromosome 1 open reading frame 49	-0.4903371
NFKB1	null	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 (p105)	-0.49036837
RNF103	null	RNF103	ring finger protein 103	-0.49096727
SLC45A2	null	SLC45A2	solute carrier family 45, member 2	-0.49101725
NUP188	null	NUP188	nucleoporin 188kDa	-0.4911172
C21ORF77	null	C21ORF77	chromosome 21 open reading frame 77	-0.49141723
IMP3	null	IMP3	IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)	-0.49161807
ACACB	null	ACACB	acetyl-Coenzyme A carboxylase beta	-0.49162975
CSF3R	null	CSF3R	colony stimulating factor 3 receptor (granulocyte)	-0.4917448
KCNK16	null	KCNK16	potassium channel, subfamily K, member 16	-0.49194518
ZNF702	null	ZNF702	zinc finger protein 702	-0.49206853
ZNF552	null	ZNF552	zinc finger protein 552	-0.49211222
HEXB	null	HEXB	hexosaminidase B (beta polypeptide)	-0.49229756
PBEF1 /// LOC646309	null	null	null	-0.49234584
TDP1	null	TDP1	tyrosyl-DNA phosphodiesterase 1	-0.49239662
ST6GALNAC4	null	ST6GALNAC4	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	-0.49240085
ACCN4	null	ACCN4	amiloride-sensitive cation channel 4, pituitary	-0.49261725
GGPS1	null	GGPS1	geranylgeranyl diphosphate synthase 1	-0.492657
RAB43	null	RAB43	RAB43, member RAS oncogene family	-0.49273485
GJA8	null	GJA8	gap junction protein, alpha 8, 50kDa (connexin 50)	-0.49290207
LOC650392	null	LOC650392	-	-0.4929361
NT5C1B	null	NT5C1B	5'-nucleotidase, cytosolic IB	-0.4929607
LOC339862	null	LOC339862	-	-0.49298635
GADD45GIP1	null	GADD45GIP1	growth arrest and DNA-damage-inducible, gamma interacting protein 1	-0.4931355
LOC643326	null	null	null	-0.493203
MLCK	null	MLCK	-	-0.49326074
DNAJC6	null	DNAJC6	DnaJ (Hsp40) homolog, subfamily C, member 6	-0.49329337
PI4KII	null	PI4KII	-	-0.49348387
LOC285827	null	LOC285827	-	-0.49349084
LCE1B	null	LCE1B	late cornified envelope 1B	-0.4936199
NANOS2	null	NANOS2	nanos homolog 2 (Drosophila)	-0.4936695
ANKRD27	null	ANKRD27	ankyrin repeat domain 27 (VPS9 domain)	-0.49376807
SNX12	null	SNX12	sorting nexin 12	-0.49392575
TREML2P	null	TREML2P	triggering receptor expressed on myeloid cells-like 2 pseudogene	-0.49392825
RILP	null	RILP	Rab interacting lysosomal protein	-0.4941364
C9ORF163	null	C9ORF163	chromosome 9 open reading frame 163	-0.49443153
FLJ36180	null	FLJ36180	-	-0.49451452
LOC650656	null	LOC650656	-	-0.4945245
COMMD3	null	COMMD3	COMM domain containing 3	-0.49473545
C4BPA	null	C4BPA	complement component 4 binding protein, alpha	-0.4948609
FKSG43	null	FKSG43	-	-0.49494177
C12ORF9	null	C12ORF9	chromosome 12 open reading frame 9	-0.49495178
CHRNB2	null	CHRNB2	cholinergic receptor, nicotinic, beta 2 (neuronal)	-0.49501997
LOC255411	null	LOC255411	-	-0.49503294
PTPRT	null	PTPRT	protein tyrosine phosphatase, receptor type, T	-0.49523053
DAMS	null	DAMS	-	-0.49526533
LOC339442	null	LOC339442	-	-0.4952823
PMS2L4	null	PMS2L4	postmeiotic segregation increased 2-like 4	-0.4952947
SOX8	null	SOX8	SRY (sex determining region Y)-box 8	-0.49543807
SLC7A3	null	SLC7A3	solute carrier family 7 (cationic amino acid transporter, y+ system), member 3	-0.49554253
SS18L1	null	SS18L1	synovial sarcoma translocation gene on chromosome 18-like 1	-0.49555188
ATP5J	null	ATP5J	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6	-0.49556357
SIRT6	null	SIRT6	sirtuin (silent mating type information regulation 2 homolog) 6 (S. cerevisiae)	-0.49561405
ASTN1	null	ASTN1	astrotactin 1	-0.49564847
LOC285547	null	LOC285547	-	-0.4957824
OR9A1P	null	OR9A1P	olfactory receptor, family 9, subfamily A, member 1 pseudogene	-0.49585345
THRA	null	THRA	thyroid hormone receptor, alpha (erythroblastic leukemia viral (v-erb-a) oncogene homolog, avian)	-0.4958707
AGC1 /// LOC649366	null	null	null	-0.49599472
SNORA71B	null	SNORA71B	small nucleolar RNA, H/ACA box 71B	-0.49602297
